item_name,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28,2026-03-01,2026-03-02,2026-03-03,2026-03-04,2026-03-05,2026-03-06,2026-03-07,2026-03-08,2026-03-09,2026-03-10,2026-03-11,2026-03-12,2026-03-13,2026-03-14,2026-03-15,2026-03-16,2026-03-17,2026-03-18,2026-03-19,2026-03-20,2026-03-21,2026-03-22,2026-03-23,2026-03-24,2026-03-25,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24,2026-04-25,2026-04-26,2026-04-27,2026-04-28,2026-04-29,2026-04-30,2026-05-01,2026-05-02,2026-05-03,2026-05-04,2026-05-05,2026-05-06,2026-05-07,2026-05-08,2026-05-09,2026-05-10,2026-05-11,2026-05-12,2026-05-13,2026-05-14,2026-05-15,2026-05-16,2026-05-17,2026-05-18,2026-05-19,2026-05-20,2026-05-21,2026-05-22,2026-05-23,2026-05-24,2026-05-25,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-05-30,2026-05-31,2026-06-01,2026-06-02,2026-06-03,2026-06-04,2026-06-05,2026-06-06,2026-06-07,2026-06-08,2026-06-09,2026-06-10,2026-06-11,2026-06-12,2026-06-13,2026-06-14,2026-06-15,2026-06-16,2026-06-17,2026-06-18,2026-06-19,2026-06-20,2026-06-21,2026-06-22,2026-06-23,2026-06-24,2026-06-25,2026-06-26,2026-06-27,2026-06-28,2026-06-29,2026-06-30,2026-07-01,2026-07-02,2026-07-03,2026-07-04,2026-07-05,2026-07-06,2026-07-07,2026-07-08,2026-07-09,2026-07-10,2026-07-11,2026-07-12,2026-07-13,2026-07-14,2026-07-15,2026-07-16,2026-07-17,2026-07-18,2026-07-19,2026-07-20,2026-07-21,2026-07-22,2026-07-23,2026-07-24,2026-07-25,2026-07-26,2026-07-27,2026-07-28,2026-07-29,2026-07-30,2026-07-31,2026-08-01,2026-08-02,2026-08-03,2026-08-04,2026-08-05,2026-08-06,2026-08-07,2026-08-08,2026-08-09,2026-08-10,2026-08-11,2026-08-12,2026-08-13,2026-08-14,2026-08-15,2026-08-16,2026-08-17,2026-08-18,2026-08-19,2026-08-20,2026-08-21,2026-08-22,2026-08-23,2026-08-24,2026-08-25,2026-08-26,2026-08-27,2026-08-28,2026-08-29,2026-08-30,2026-08-31,2026-09-01,2026-09-02,2026-09-03,2026-09-04,2026-09-05,2026-09-06,2026-09-07
암흑 수류탄,58940.0,65102,54967,106095,84702,73962,96219,72411,67086,58622,108524,101652,116870,69693,71233,56620.0,40824.0,100600.0,108251.0,84421.0,89972.0,80518.0,67532.0,54139.0,110362.0,123162.0,109142.0,136033.0,145260.0,65305.0,67079.0,132883.0,124816,96880.0,118296.0,108761.0,57739.0,49468.0,168691.0,108122.0,93949.0,107774,86471.0,65791.0,67129.0,124824.0,123112.0,89288.0,104215.0,93894.0,51702.0,96542.0,103407,74236.0,82685.0,155289.0,83714.0,85981.0,90045.0,121841.0,117118.0,151214.0,141604.0,227953.0,100089.0,70991.0,108495.0,77847.0,114079.0,132608.0,96823.0,88723.0,68800.0,62515.0,56000.0,67127.0,107460.0,90045.0,68785.0,82013.0,87519.0,129504.0,92991.0,122792.0,88193.0,77964.0,111498,102545.0,97498,94178,96891,138064.0,167552.0,135340,133223.0,115214.0,111461,165851.0,116317,92927,87759.0,219958.0,123942.0,75433.0,76746.0,83603.0,63632.0,99245.0,155544.0,112114.0,106597.0,88953.0,76275,37099,52767,114115.0,88345.0,69654.0,57204.0,93774.0,48868.0,44558.0,39304.0,74567.0,49011.0,95535.0,78224.0,17514.0,14899.0,40479.0,34077.0,30041.0,43511.0,31491.0,19263.0,16364.0,22229.0,30645.0,25973.0,38776.0,45923.0,64789.0,86027.0,52792.0,122218.0,54906.0,65900.0,182113.0,79144.0,46986.0,54032.0,56473.0,54734.0,75262.0,54434.0,35220.0,105317.0,113549.0,170730.0,412846.0,68620.0,78587.0,55058.0,174997.0,96596.0,98188.0,95806.0,98631.0,79527.0,43257.0,34598.0,72876.0,69983.0,75803.0,73013.0,69214.0,47096.0,33055.0,86048.0,96171.0,94759.0,108259.0,110328.0,81068.0,67963.0,116646.0,134133.0,153027.0,112123.0,101548.0,69876.0,45641.0,67035.0,68918.0,80842.0,82054.0,74697.0,8819.0
야금술 : 업화 [11-14],2486.0,1467,1305,1770,1869,1927,1949,2416,2279,1737,1789,1627,1813,2241,2453,1720.0,1606.0,1209.0,1162.0,1596.0,1710.0,2236.0,1439.0,1090.0,1370.0,1458.0,1503.0,1601.0,1611.0,1606.0,1250.0,1292.0,1094,1521.0,1755.0,1679.0,1190.0,1384.0,1094.0,975.0,1029.0,1225,1479.0,992.0,1043.0,909.0,893.0,719.0,1225.0,1535.0,994.0,756.0,905,664.0,804.0,1099.0,971.0,900.0,933.0,999.0,686.0,748.0,891.0,1111.0,511.0,711.0,690.0,402.0,793.0,705.0,750.0,942.0,770.0,538.0,474.0,531.0,688.0,909.0,473.0,721.0,723.0,301.0,607.0,679.0,518.0,366.0,559,417.0,423,488,355,549.0,462.0,394,346.0,517.0,276,334.0,485,315,457.0,358.0,306.0,297.0,378.0,552.0,408.0,132.0,338.0,336.0,304.0,393.0,345,292,347,237.0,141.0,162.0,456.0,782.0,324.0,362.0,2507.0,1591.0,1592.0,1521.0,1640.0,752.0,661.0,771.0,561.0,566.0,717.0,627.0,653.0,537.0,1396.0,977.0,1222.0,1254.0,1204.0,748.0,714.0,443.0,544.0,723.0,814.0,790.0,526.0,272.0,428.0,367.0,430.0,381.0,589.0,285.0,567.0,382.0,375.0,362.0,558.0,594.0,410.0,290.0,340.0,357.0,352.0,383.0,596.0,487.0,592.0,358.0,324.0,286.0,560.0,345.0,472.0,477.0,250.0,195.0,163.0,705.0,544.0,235.0,259.0,249.0,208.0,467.0,650.0,734.0,381.0,225.0,158.0,388.0,213.0,364.0,320.0,56.0
야금술 : 업화 [15-18],8793.0,6054,4917,9721,10432,9340,10620,11212,9071,6417,9160,10721,9589,12319,11289,8187.0,6716.0,9488.0,9778.0,9426.0,11051.0,11418.0,7483.0,5848.0,9708.0,11217.0,10457.0,13125.0,13262.0,9179.0,8192.0,10544.0,11183,10947.0,14840.0,14178.0,8894.0,8340.0,11327.0,11297.0,10392.0,13213,14872.0,7757.0,6769.0,8861.0,10896.0,11479.0,12013.0,11863.0,7689.0,6825.0,9333,9103.0,9661.0,12076.0,12364.0,7240.0,6478.0,9938.0,11477.0,8827.0,12053.0,12577.0,7258.0,7098.0,8754.0,9247.0,11185.0,10026.0,11716.0,7691.0,9517.0,8903.0,8885.0,8805.0,11565.0,10645.0,7234.0,6697.0,8533.0,9349.0,7940.0,8815.0,9656.0,5558.0,5260,7657.0,6750,6332,8551,6605.0,7398.0,6105,7145.0,7422.0,6396,8244.0,10534,6406,5630.0,8446.0,7995.0,5872.0,7260.0,7097.0,4688.0,4533.0,6718.0,5246.0,5613.0,7634.0,6745,5013,3859,5741.0,5542.0,5923.0,9282.0,9009.0,5856.0,4628.0,24718.0,25440.0,19658.0,20395.0,17907.0,10681.0,10942.0,10477.0,10766.0,10274.0,11389.0,12952.0,8674.0,7357.0,18967.0,16991.0,12375.0,15422.0,15866.0,10186.0,10137.0,9977.0,13676.0,11941.0,12183.0,12477.0,8509.0,11325.0,11699.0,11720.0,11614.0,12065.0,12383.0,8568.0,7357.0,8542.0,9386.0,8818.0,9846.0,12295.0,8497.0,8910.0,8139.0,8631.0,7606.0,9417.0,9931.0,8177.0,8368.0,8781.0,7679.0,6818.0,9301.0,12626.0,10233.0,8811.0,7702.0,7347.0,6938.0,10667.0,8814.0,6827.0,6097.0,6959.0,6786.0,8208.0,9367.0,11522.0,7777.0,6823.0,7712.0,7586.0,5921.0,8053.0,7992.0,1136.0
야금술 : 업화 [19-20],3929.0,2685,2855,5468,5611,5133,5223,4715,4263,2704,4982,5773,5836,6178,5939,4153.0,2907.0,5368.0,5632.0,5325.0,6416.0,5512.0,3790.0,2817.0,6237.0,5846.0,5511.0,6248.0,6032.0,3690.0,3436.0,5336.0,5736,4925.0,5591.0,5323.0,2920.0,2741.0,5697.0,5105.0,4666.0,5700,5002.0,3483.0,2582.0,5645.0,5673.0,5303.0,5468.0,5070.0,3262.0,2921.0,5357,5138.0,5107.0,6458.0,5308.0,3338.0,2947.0,5241.0,5715.0,4233.0,5441.0,5171.0,2779.0,2566.0,5352.0,4974.0,6064.0,4549.0,4301.0,3390.0,3430.0,4727.0,4830.0,4549.0,5337.0,4482.0,2884.0,2564.0,5221.0,4801.0,4153.0,4550.0,4293.0,2753.0,2503,3737.0,3882,3912,4094,3601.0,3584.0,2866,4824.0,4363.0,3793,4332.0,4883,3439,3153.0,5198.0,3768.0,3297.0,4364.0,3352.0,2167.0,2077.0,3808.0,3212.0,3255.0,3505.0,3575,1976,2238,3685.0,3182.0,2875.0,4077.0,4281.0,2551.0,1934.0,31314.0,28175.0,15486.0,11524.0,9356.0,6488.0,4975.0,7866.0,6933.0,6043.0,6863.0,6467.0,3483.0,3342.0,25765.0,15410.0,12245.0,12728.0,11299.0,6362.0,5184.0,8851.0,7834.0,9546.0,7957.0,7556.0,5140.0,4127.0,7875.0,6701.0,6046.0,7624.0,6890.0,4495.0,3852.0,7287.0,7135.0,6639.0,7765.0,7119.0,5230.0,4618.0,7884.0,7227.0,6073.0,7340.0,6909.0,5135.0,5116.0,6021.0,5322.0,5194.0,5870.0,6246.0,5607.0,4405.0,5444.0,5110.0,4361.0,5736.0,5574.0,4394.0,3843.0,5682.0,5220.0,4498.0,5674.0,5759.0,3923.0,3669.0,4990.0,4635.0,4422.0,5085.0,5262.0,756.0
오레하 두툼한 생고기,2975.0,2896,596,1291,461,2098,1262,3022,2155,1537,2530,2769,4456,4622,3267,2159.0,5092.0,1322.0,860.0,788.0,2386.0,1243.0,1904.0,1735.0,2946.0,1269.0,1447.0,1227.0,4289.0,1438.0,1967.0,961.0,1374,570.0,1494.0,2060.0,950.0,834.0,1304.0,569.0,1845.0,1101,3942.0,2151.0,1109.0,1185.0,3202.0,213.0,1292.0,1689.0,2431.0,2295.0,777,350.0,1140.0,1350.0,3581.0,1783.0,845.0,2016.0,2281.0,2245.0,1896.0,2087.0,1435.0,1335.0,1312.0,884.0,2738.0,644.0,908.0,243.0,1958.0,225.0,2757.0,177.0,450.0,1187.0,799.0,2592.0,189.0,1229.0,1060.0,226.0,2188.0,169.0,388,1035.0,140,1199,1352,716.0,188.0,1050,1871.0,412.0,594,973.0,630,1911,1252.0,2060.0,1013.0,555.0,2248.0,867.0,330.0,423.0,1458.0,1141.0,1615.0,1617.0,523,395,410,567.0,1305.0,539.0,546.0,1476.0,1384.0,849.0,4458.0,1620.0,1008.0,1717.0,1862.0,1170.0,207.0,1132.0,79.0,474.0,844.0,68.0,1036.0,312.0,81.0,566.0,122.0,53.0,657.0,59.0,159.0,83.0,141.0,276.0,343.0,277.0,125.0,401.0,392.0,107.0,65.0,173.0,108.0,488.0,54.0,54.0,631.0,358.0,62.0,475.0,336.0,429.0,278.0,87.0,248.0,843.0,54.0,194.0,149.0,114.0,148.0,87.0,367.0,76.0,351.0,127.0,456.0,29.0,184.0,336.0,68.0,56.0,53.0,366.0,561.0,199.0,174.0,102.0,49.0,171.0,627.0,103.0,33.0,116.0,298.0,89.0
오레하 유물,5129.0,4229,1599,2393,1318,2489,2585,3830,6027,5863,7700,5603,5052,4666,3889,2669.0,3765.0,1221.0,1066.0,1211.0,5057.0,1515.0,3415.0,2063.0,3151.0,1115.0,1429.0,1572.0,4911.0,1521.0,1774.0,1149.0,1536,1547.0,1504.0,2315.0,1410.0,2329.0,3110.0,1452.0,1910.0,1173,4348.0,2003.0,2703.0,1665.0,3971.0,1557.0,1715.0,2187.0,3223.0,4320.0,1191,355.0,2719.0,1545.0,4191.0,3423.0,1103.0,2491.0,1586.0,2162.0,2149.0,1924.0,1300.0,3704.0,1507.0,1141.0,2433.0,1068.0,1296.0,1271.0,2172.0,1184.0,2076.0,936.0,1439.0,1100.0,1481.0,2621.0,471.0,1085.0,1296.0,1291.0,2358.0,209.0,1145,2645.0,1157,3219,1435,896.0,1469.0,1643,1841.0,1510.0,752,1677.0,748,2267,1071.0,2135.0,1083.0,534.0,2699.0,1321.0,965.0,1361.0,1947.0,1002.0,1451.0,1397.0,1285,1779,1200,425.0,1324.0,2372.0,1473.0,1637.0,1531.0,1661.0,3194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오레하 태양 잉어,2583.0,1459,1710,3692,1469,2966,4714,4870,5983,1573,11032,5768,9529,5775,823,3667.0,10098.0,3776.0,2208.0,1050.0,5016.0,4782.0,3233.0,3114.0,3011.0,1626.0,2078.0,1556.0,4641.0,1571.0,2208.0,547.0,964,929.0,3899.0,3442.0,878.0,990.0,2658.0,764.0,2644.0,3604,6117.0,7949.0,3398.0,1397.0,3844.0,2185.0,1806.0,3071.0,5068.0,2723.0,355,469.0,1853.0,5614.0,4446.0,3319.0,3176.0,1570.0,1359.0,3724.0,5501.0,3491.0,4048.0,2101.0,4826.0,923.0,2818.0,3486.0,2802.0,4636.0,4271.0,702.0,2050.0,1959.0,561.0,3946.0,850.0,694.0,921.0,2346.0,2200.0,1030.0,6780.0,1059.0,984,3038.0,3380,4039,2990,670.0,909.0,1871,3206.0,2788.0,851,2632.0,684,1294,3080.0,2515.0,4627.0,860.0,2508.0,1760.0,645.0,971.0,16612.0,2906.0,3585.0,5099.0,2779,3464,4075,2893.0,3157.0,487.0,1224.0,3086.0,5416.0,7556.0,4937.0,1564.0,1837.0,9437.0,721.0,3259.0,6349.0,6367.0,3471.0,205.0,3059.0,3119.0,3282.0,3316.0,3485.0,948.0,1115.0,148.0,6620.0,3953.0,1218.0,101.0,1317.0,1545.0,517.0,377.0,3300.0,204.0,62.0,215.0,1123.0,578.0,2567.0,1448.0,4379.0,656.0,1189.0,4856.0,81.0,1035.0,1585.0,3079.0,1031.0,110.0,1096.0,1409.0,3767.0,2154.0,317.0,924.0,236.0,1243.0,1521.0,3966.0,175.0,1214.0,1646.0,386.0,480.0,958.0,103.0,78.0,251.0,374.0,1842.0,300.0,335.0,416.0,41.0,1036.0,775.0,154.0,60.0,1642.0,641.0,9.0
용암의 숨결,395269.0,323629,270550,330853,388372,334654,413175,767574,472628,259792,326386,392153,361883,423446,390608,382568.0,278443.0,291864.0,397017.0,255270.0,374690.0,399413.0,335732.0,282898.0,611685.0,475936.0,393525.0,438455.0,453617.0,382447.0,308588.0,375235.0,440198,368002.0,406709.0,431640.0,337424.0,284104.0,1030280.0,563157.0,435639.0,487740,462585.0,344584.0,259184.0,389412.0,436750.0,429336.0,464654.0,414119.0,313548.0,290819.0,430933,455252.0,430027.0,523024.0,471159.0,340335.0,292160.0,429703.0,340023.0,336233.0,418186.0,382341.0,375307.0,265078.0,353925.0,359928.0,703603.0,408537.0,400206.0,322491.0,257346.0,605878.0,495603.0,382246.0,425676.0,405333.0,292095.0,269981.0,378242.0,433599.0,350802.0,455560.0,400480.0,318558.0,275039,425379.0,424952,443207,450613,439598.0,354765.0,255097,362636.0,370088.0,303456,389183.0,384243,519225,250921.0,501219.0,333478.0,273854.0,354212.0,287166.0,222653.0,192481.0,304700.0,285701.0,233256.0,268835.0,309070,200824,227579,248040.0,211209.0,190806.0,334223.0,369606.0,263926.0,172992.0,472141.0,442991.0,312089.0,369598.0,383966.0,334120.0,252726.0,281024.0,336017.0,256035.0,297166.0,352835.0,260403.0,234709.0,600980.0,509472.0,420465.0,486616.0,550350.0,359339.0,311019.0,446564.0,377722.0,381681.0,418238.0,408396.0,323369.0,278038.0,353223.0,383778.0,300853.0,343991.0,391937.0,332191.0,275484.0,326710.0,347850.0,277346.0,694728.0,503209.0,413583.0,351916.0,448236.0,402776.0,418928.0,491515.0,554709.0,494405.0,350635.0,372600.0,404083.0,434944.0,519889.0,543934.0,462650.0,314284.0,585702.0,565880.0,436225.0,480824.0,494596.0,364646.0,345552.0,668873.0,762056.0,621635.0,748370.0,701089.0,452481.0,374455.0,373289.0,454699.0,353557.0,414531.0,426712.0,54644.0
운명의 돌파석,3565745.0,1986243,2396627,3338690,2869912,3062852,3404923,3862390,3211123,2576737,2605332,2683595,3906332,2865728,3337888,2466139.0,2471757.0,2057159.0,1950887.0,2104358.0,2359140.0,2486476.0,1883007.0,2060828.0,3095795.0,2284416.0,2326395.0,2886799.0,2301599.0,1732884.0,1957408.0,2326702.0,1895632,2051589.0,2252860.0,2947780.0,1660721.0,1950900.0,2460784.0,1941551.0,2089875.0,2047859,2278428.0,1854241.0,1444627.0,1890564.0,1973367.0,2285506.0,2479360.0,2168962.0,1697609.0,1668103.0,1715677,2125559.0,3441531.0,1888089.0,3354638.0,1447617.0,1803402.0,1717008.0,1435624.0,2352131.0,1561190.0,1937965.0,1290532.0,1296658.0,1810663.0,1307162.0,1753700.0,1364453.0,1625089.0,1251443.0,1585848.0,1317876.0,1157846.0,1452434.0,1309877.0,1746510.0,1123847.0,1409750.0,1373215.0,1157160.0,1390861.0,2310294.0,1711719.0,1154722.0,1458761,1124610.0,1777570,1465352,1758776,1709622.0,1785988.0,1604935,1351067.0,1080016.0,1240634,1273027.0,1775379,2168626,2120561.0,1416959.0,1072728.0,1271572.0,1224194.0,2333933.0,913494.0,2097620.0,1374539.0,1307872.0,1728286.0,1807149.0,1313150,989723,2386653,1405563.0,1306470.0,1069813.0,2857624.0,1705193.0,1501376.0,1958711.0,23723720.0,15620597.0,8501220.0,6900365.0,5771910.0,3659048.0,3358477.0,3573303.0,2628229.0,2564555.0,2568736.0,3178393.0,1742983.0,2027341.0,14040472.0,6290056.0,4664613.0,4703466.0,4161378.0,2506454.0,2113546.0,2247071.0,2226793.0,2812383.0,2336524.0,2618101.0,1609058.0,1702280.0,1735277.0,1657650.0,1598553.0,1647091.0,1933126.0,1186663.0,1474427.0,1972496.0,1755035.0,1290367.0,1466254.0,1865532.0,1265147.0,1867214.0,2196088.0,1611624.0,1538023.0,1451434.0,1751739.0,1555025.0,1293100.0,1320500.0,1190913.0,1263523.0,1305982.0,2154366.0,1321780.0,3051111.0,1072949.0,1005317.0,1217922.0,1370002.0,1150640.0,883350.0,1095776.0,1299803.0,1186064.0,1168991.0,1364192.0,1532598.0,1161164.0,1237719.0,1184486.0,1294097.0,1230624.0,1302680.0,1505514.0,431557.0
운명의 수호석,3509336.0,1804646,1830341,2173467,2374764,2174430,2433720,2319822,2239666,1692083,2133301,1860948,3663203,2129981,2203786,2034943.0,1649084.0,1760383.0,1932006.0,1848798.0,1994524.0,2018860.0,1431910.0,1476547.0,3671257.0,2001967.0,1772219.0,1808499.0,1623468.0,1384300.0,1217543.0,1545318.0,1614946,1397538.0,1577358.0,1404411.0,998094.0,995443.0,1363936.0,1282092.0,1248926.0,1249334,1399574.0,1001683.0,929352.0,1170118.0,1149583.0,1177278.0,1112856.0,1308125.0,1037754.0,832091.0,1102094,1089759.0,1127128.0,1567369.0,1571858.0,1138851.0,1146715.0,1486892.0,1187967.0,1714164.0,1354951.0,1490853.0,1245056.0,1124313.0,1180988.0,1203344.0,1249571.0,1197439.0,1038661.0,1111057.0,985394.0,911387.0,849246.0,916118.0,1054272.0,1077053.0,696405.0,1015187.0,880245.0,890153.0,1126514.0,1106386.0,1046254.0,884129.0,830651,1207839.0,1368043,1912093,1528225,1622141.0,1210250.0,871168,949293.0,1039743.0,876383,933026.0,1105763,1189365,978304.0,1276543.0,754352.0,970374.0,1090875.0,1065421.0,994118.0,742752.0,668219.0,641561.0,651786.0,737426.0,870757,510970,786532,696543.0,487070.0,666040.0,1729055.0,1613751.0,1390195.0,1211433.0,11644204.0,8680210.0,5411400.0,4760060.0,3910875.0,2471536.0,3490812.0,2796001.0,2474173.0,2527707.0,2792263.0,2354816.0,1819578.0,1693233.0,12078230.0,7347192.0,5447072.0,5532901.0,4930072.0,2709428.0,2110429.0,3084803.0,3260643.0,4184346.0,2765150.0,2534735.0,2129967.0,2637838.0,2705803.0,3254082.0,3145344.0,3261130.0,2913211.0,1822411.0,1862086.0,6162719.0,2913326.0,2374497.0,2835558.0,2242652.0,2017805.0,2326533.0,3102155.0,1801271.0,2064869.0,2145042.0,2811204.0,2217654.0,1527353.0,1881657.0,1626678.0,1758155.0,1960420.0,2089558.0,1996403.0,1470176.0,1764767.0,1702016.0,1540067.0,2007034.0,1886094.0,1326103.0,1612598.0,3580822.0,2039431.0,2392486.0,2964399.0,4088214.0,2306726.0,1719037.0,1610003.0,1760769.0,1777261.0,1477882.0,1595569.0,278624.0
운명의 수호석 결정,264251.0,191187,230653,334374,263161,275482,293291,393416,326256,233519,251683,254058,339573,333235,312038,294812.0,292112.0,299555.0,296525.0,269779.0,284071.0,363239.0,252895.0,293112.0,458127.0,301424.0,314204.0,274075.0,300635.0,273650.0,285125.0,330535.0,300412,284061.0,320424.0,326816.0,355261.0,273664.0,421738.0,256165.0,272017.0,302833,399894.0,240760.0,240848.0,328396.0,284478.0,329116.0,327624.0,377944.0,247374.0,276125.0,345895,276015.0,499976.0,533286.0,580661.0,418796.0,407813.0,556888.0,469700.0,436470.0,484073.0,431814.0,360950.0,350727.0,314167.0,290010.0,393562.0,371048.0,366893.0,434684.0,342975.0,411668.0,371457.0,331983.0,357080.0,468589.0,308427.0,307770.0,353727.0,287939.0,351092.0,365891.0,412296.0,304259.0,333337,454318.0,536961,626214,608806,593554.0,477597.0,328662,383407.0,389920.0,354240,435890.0,447210,399428,303137.0,420176.0,358761.0,355085.0,344529.0,355158.0,219456.0,221047.0,263915.0,251643.0,286190.0,286944.0,330013,205415,332092,259589.0,232296.0,197860.0,580464.0,624704.0,497302.0,399292.0,856233.0,777541.0,721200.0,608892.0,561814.0,533272.0,573387.0,671385.0,554499.0,591909.0,586785.0,635515.0,475160.0,462756.0,1138052.0,957750.0,853617.0,946155.0,899900.0,554984.0,512961.0,1061103.0,857726.0,1054690.0,808028.0,743385.0,572227.0,796373.0,990983.0,733960.0,804256.0,692603.0,738565.0,595794.0,587815.0,1137221.0,867258.0,845628.0,927025.0,833871.0,623699.0,844087.0,1289929.0,940300.0,1085177.0,1111470.0,1173155.0,919213.0,838681.0,968252.0,840758.0,959001.0,960126.0,1049177.0,885316.0,765201.0,1118369.0,857201.0,904777.0,825521.0,923222.0,601715.0,681140.0,1374498.0,1179895.0,1180092.0,1177991.0,1092934.0,648500.0,771617.0,808353.0,842767.0,736335.0,814051.0,786958.0,137932.0
운명의 파괴석,657801.0,469145,565393,638231,704845,664205,647375,934199,701179,573642,544281,590952,632280,633276,657944,483739.0,509556.0,565339.0,650735.0,531546.0,620105.0,679614.0,472059.0,467222.0,685356.0,621115.0,542000.0,660215.0,556940.0,518085.0,477806.0,543422.0,580905,576613.0,593951.0,596110.0,395156.0,441041.0,773809.0,544581.0,559739.0,543241,525129.0,371891.0,341043.0,451991.0,473849.0,517318.0,511564.0,477942.0,332767.0,342232.0,446178,415462.0,547098.0,642161.0,606797.0,367343.0,374354.0,584816.0,525905.0,492923.0,548130.0,463146.0,405670.0,319751.0,422050.0,406708.0,526836.0,349701.0,394102.0,370350.0,344884.0,395850.0,398650.0,373609.0,362508.0,385340.0,313985.0,327300.0,346852.0,375921.0,348585.0,373997.0,391308.0,247994.0,350869,351102.0,398420,514919,481561,481720.0,356970.0,302302,269691.0,286913.0,319014,383210.0,340384,335689,302293.0,342411.0,251669.0,258770.0,347219.0,282620.0,196187.0,231544.0,240799.0,212355.0,227470.0,239261.0,277882,172399,243429,236557.0,186859.0,260594.0,512270.0,431760.0,310833.0,367039.0,2628714.0,1632885.0,937957.0,746475.0,658505.0,372623.0,373814.0,491359.0,411646.0,353689.0,394035.0,421928.0,297522.0,329856.0,2506028.0,1237730.0,886370.0,872736.0,717933.0,391058.0,377566.0,457759.0,430785.0,496711.0,401091.0,402193.0,281728.0,314528.0,337075.0,387044.0,360290.0,410227.0,433004.0,275463.0,328894.0,370565.0,336214.0,368091.0,415821.0,421626.0,304766.0,357710.0,428480.0,417887.0,446785.0,444072.0,532786.0,400319.0,324084.0,358124.0,344916.0,392420.0,440076.0,400533.0,335286.0,313677.0,285701.0,365641.0,331543.0,336445.0,372360.0,247542.0,284173.0,284925.0,315035.0,281824.0,360169.0,326678.0,274620.0,277167.0,309248.0,357743.0,299230.0,311780.0,311346.0,49314.0
운명의 파괴석 결정,172680.0,152110,160956,215389,198543,198731,180646,290213,201955,161360,195398,172836,209475,191332,179114,176919.0,176754.0,212226.0,207386.0,179570.0,175780.0,190241.0,147757.0,161689.0,284740.0,227618.0,241446.0,214303.0,233056.0,205094.0,224270.0,228596.0,252578,275249.0,254635.0,266156.0,178400.0,226814.0,429297.0,235814.0,250392.0,229032,242907.0,190483.0,185447.0,250320.0,222347.0,273078.0,253035.0,276386.0,167873.0,207466.0,259110,241809.0,325996.0,304385.0,281036.0,199183.0,223133.0,360433.0,247508.0,278796.0,262456.0,256101.0,206689.0,177531.0,242048.0,201585.0,334652.0,201145.0,244409.0,214544.0,206735.0,274965.0,223802.0,234928.0,222055.0,232077.0,170512.0,213862.0,224709.0,227378.0,227196.0,262069.0,235843.0,194701.0,217263,300987.0,289775,366378,308635,314078.0,219625.0,190818,199131.0,196624.0,190128,226793.0,239127,210460,176252.0,281007.0,197194.0,208685.0,233572.0,191931.0,143671.0,166433.0,200458.0,175266.0,172554.0,166991.0,197904,118776,162685,191393.0,137540.0,184202.0,320647.0,276144.0,189610.0,195861.0,335395.0,274959.0,256145.0,241004.0,246663.0,169218.0,195130.0,269018.0,228554.0,239727.0,196424.0,240827.0,167290.0,197732.0,392683.0,307195.0,344745.0,331103.0,340201.0,202004.0,246833.0,497702.0,356850.0,348075.0,275205.0,278680.0,205373.0,266972.0,315551.0,286016.0,248119.0,239667.0,277532.0,168196.0,215212.0,294237.0,243155.0,263243.0,326559.0,296030.0,241670.0,262716.0,432336.0,409944.0,463082.0,491300.0,541647.0,370995.0,345977.0,437037.0,370600.0,398657.0,414513.0,459102.0,397022.0,335381.0,406867.0,372545.0,354378.0,337853.0,392325.0,266021.0,306221.0,418630.0,419540.0,445953.0,488273.0,502679.0,336623.0,367232.0,361691.0,400962.0,361914.0,367388.0,364670.0,45725.0
